"image","xmin","ymin","xmax","ymax","label"
"image%20(1168).jpg",158.46176771117166,128.26797385620915,236.11844346049045,199.7549019607843,"chest"
"image%20(1168).jpg",113.50263964577657,89.46078431372548,193.61163147138964,159.31372549019608,"cannon"
"image%20(1168).jpg",74.67430177111716,62.091503267973856,163.3663998637602,124.18300653594771,"beret"
"image%20(1168).jpg",52.603457084468666,28.186274509803923,123.31190395095368,101.7156862745098,"hatwizard"
"image%20(1165).jpg",53.8296151226158,11.84640522875817,109.82416553133514,90.27777777777779,"shielddragonfire"
"image%20(1171).jpg",92.24923365122615,74.34640522875817,167.86231267029973,149.10130718954247,"armourplate"
"image%20(1171).jpg",56.69065054495913,26.143790849673202,146.60890667574932,110.29411764705881,"pumpkin"
"image%20(1171).jpg",38.29827997275204,10.620915032679738,124.12934264305177,75.98039215686273,"chest"
"image%20(117).jpg",150,125,226.43051771117166,201.24250650405884,"chest"
"image%20(117).jpg",188.70699931880108,161.3562091503268,270.45086852861033,245.91503267973857,"boxmystery"
"image%20(117).jpg",141.70427452316076,100.08169934640523,197.6988249318801,176.062091503268,"scrollgrey"
"image%20(117).jpg",99.19746253405994,58.41503267973856,156.82689032697547,145.83333333333331,"vial"
"image%20(117).jpg",35.43724455040872,23.69281045751634,102.87593664850137,107.02614379084967,"eggsilver"
"image%20(1173).jpg",194.0203508174387,131.5359477124183,259.4154461852861,222.22222222222223,"mask"
"image%20(1173).jpg",128.21653610354224,102.94117647058823,212.41272138964578,182.59803921568627,"scrollbrown"
"image%20(1173).jpg",103.69337534059945,78.02287581699346,190.7505960490463,160.5392156862745,"hatparty"
"image%20(1173).jpg",37.0721219346049,57.18954248366013,125.35550068119889,120.91503267973856,"scrollgrey"
"image%20(1172).jpg",146.20018732970027,125.81699346405229,219.7696696185286,172.3856209150327,"lampgenie"
"image%20(1172).jpg",104.1020946866485,68.62745098039215,179.71517370572207,148.69281045751632,"logs"
"image%20(1172).jpg",62.412721389645775,41.25816993464052,149.46994209809264,111.51960784313725,"cannon"
"image%20(1172).jpg",35.84596389645777,11.84640522875817,119.22471049046322,87.00980392156863,"crossbow"
"image%20(1170).jpg",137.61708106267028,111.9281045751634,214.86503746594002,179.33006535947715,"beret"
"image%20(1170).jpg",108.18928814713897,53.92156862745098,167.98365122615803,147.46732026143792,"mask"
"image%20(1170).jpg",72.22198569482289,42.07516339869281,148.65250340599454,114.7875816993464,"armourplate"
"image%20(1170).jpg",44.95912806539509,0.8169934640522876,96.33642711171662,82.51633986928103,"hatchet"
"image%20(1177).jpg",159.6879257493188,145.4248366013072,241.8405143051771,192.40196078431373,"lampgenie"
"image%20(1177).jpg",143.74787125340598,100.89869281045752,194.02035081743867,167.89215686274508,"necklacegold"
"image%20(1177).jpg",86.93588215258855,67.81045751633987,173.58438351498637,138.0718954248366,"beret"
"image%20(1177).jpg",42.3854734332425,13.071895424836601,103.2846559945504,104.98366013071895,"capewoodcutting"
"image%20(1176).jpg",100.01490122615803,73.12091503267973,174.40182220708448,152.36928104575162,"armourplate"
"image%20(1176).jpg",34.21108651226158,41.25816993464052,115.95495572207085,116.83006535947712,"crossbow"
"image%20(1175).jpg",145.79146798365122,138.88888888888889,234.0748467302452,202.6143790849673,"fish"
"image%20(1175).jpg",134.34732629427793,104.98366013071895,199.74242166212534,181.781045751634,"eggspotted"
"image%20(1175).jpg",89.79691757493188,64.95098039215686,179.71517370572207,150.32679738562092,"logs"
"image%20(1175).jpg",52.19473773841962,42.48366013071895,98.7887431880109,122.95751633986927,"hatchet"
"image%20(1174).jpg",107.78056880108991,90.27777777777777,196.881386239782,167.48366013071893,"hatwizard"
"image%20(1174).jpg",42.79419277929155,34.72222222222222,90.20563692098092,129.90196078431373,"capefishing"
"image%20(1178).jpg",160.09664509536785,120.50653594771242,215.68247615803813,187.09150326797385,"shielddragonfire"
"image%20(1178).jpg",113.91135899182561,92.3202614379085,195.65522820163488,157.6797385620915,"beret"
"image%20(1178).jpg",85.30100476839236,49.01960784313725,150.69610013623975,128.26797385620915,"vial"
"image%20(1178).jpg",49.74242166212534,24.91830065359477,120.45086852861034,97.22222222222221,"fish"
